Album_ID,Album_Name,Album_Artists,Album_Songs,Album_Song_IDs
1LShhEEKRT5MNPcO7jtYHh,So Far Gone,"['Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake', 'Drake']","['Lust For Life', 'Houstatlantavegas', 'Successful (feat. Trey Songz & Lil Wayne)', 'Let’s Call It Off (feat. Peter Bjorn and John)', 'November 18th', 'Ignant Shit (feat. Lil Wayne)', 'A Night Off (feat. Lloyd)', ""Say What's Real"", 'Little Bit (feat. Lykke Li)', 'Best I Ever Had', 'Unstoppable (feat. Santigold & Lil Wayne)', 'Uptown (feat. Bun B & Lil Wayne)', 'Sooner Than Later', ""Bria's Interlude (feat. Omarion)"", 'The Calm', 'Outro (feat. Chilly Gonzales)', 'Brand New', 'Congratulations']","['1v24T2ug4TlssYZvI3aL4O', '3XLSlQLJf3Ut0zvMUxnF1h', '6NwhtCYkfwWlcR62Ac4E7y', '4FDSPGncHRpr6yB8DD4CtI', '0JaVdpmiex2EP7bBzyKVTa', '2hcohLIysMxofYziluXCoX', '3lkkkYc1wBj5l3FVlpqvP6', '7mPoCVGP752A5DtHf1SKkM', '524wvipGqxPKYWxkjf9y46', '3QLjDkgLh9AOEHlhQtDuhs', '2TWSilrWcTrgVKcP8kfEfg', '0q7LGcVSpsIoSbjChtZ8lI', '43iKgGbmfqPLh3mxUlospI', '4i3GraNMzBKze1WsVl38DS', '6MlGqWzDiLkZ0vmAEsisEk', '6hHKFReuQR9VQp39ev43wY', '4XTXamS1g4g93jPxyuFJJ6', '3SnXwQUrvSacFziUYXTNKY']"
0vE6mttRTBXRe9rKghyr1l,The Slim Shady LP,"['Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Public Service Announcement', 'My Name Is', 'Guilty Conscience', 'Brain Damage', 'Paul - Skit', 'If I Had', ""'97 Bonnie & Clyde"", 'Bitch - Skit', 'Role Model', 'Lounge - Skit', 'My Fault', 'Ken Kaniff - Skit', 'Cum On Everybody', 'Rock Bottom', ""Just Don't Give A Fuck"", 'Soap - Skit', 'As The World Turns', ""I'm Shady"", 'Bad Meets Evil', ""Still Don't Give A Fuck""]","['3GhcNCBIEMyrcpCJ8ccvXr', '75IN3CtuZwTHTnZvYM4qnJ', '6da04YB906XonC6IQNC44u', '099MPsZhn5HkEUNlpA89rK', '0AaKi10VdO06R4fkBFBslc', '4Q7UkPYq3NGTwhAMjfeE4a', '6PJiaxg1lFSJFdMJrW7avo', '5OsBkrdyDlnDZ5siaAOtVt', '0EtirusGt3LivUmALXSMVe', '1LoEersiNbdCJv96e8KjNk', '3CNbDbMHxYHxEgrPGf89yc', '1A6N0uZ1gp5BGU7fv7PUlu', '6uXX9OgGchFrr2bq8RgIg6', '3guazByz82uD2zHf8q7As1', '2MEvYNn2tRvFDAucAtAKVq', '2aXwXcdR1aGCYesbEr2DgV', '0TBzphxYIeDLP9DAJUSUbP', '3j3XiRDNkaUfINMB99hphS', '7kQ0miyexmevMwUDqTomIN', '1F4lm7DxvpNvXfT3cGuJCb']"
6t7956yu5zYf5A829XRiHC,The Marshall Mathers LP,"['Eminem', 'Eminem', 'Eminem', 'Paul ""Bunyan"" Rosenberg', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Public Service Announcement 2000', 'Kill You', 'Stan', 'Paul - Skit', 'Who Knew', 'Steve Berman', 'The Way I Am', 'The Real Slim Shady', 'Remember Me?', ""I'm Back"", 'Marshall Mathers', 'Ken Kaniff - Skit', 'Drug Ballad', 'Amityville', 'Bitch Please II', 'Kim', 'Under The Influence', 'Criminal']","['1WopKLOG4Kud0H1r3xrCfT', '5eGEc27nnhtmcOh6RC890a', '3UmaczJpikHgJFyBTAJVoz', '2vDNkLviUQSxSxulGBFSqJ', '15joiMls8SpP1VtGivYh6i', '0DaZU7iKgXMelfXCkCOgBK', '23wfXwnsPZYe5A1xXRHb3J', '3yfqSUWxFvZELEM4PmlwIR', '7996f9NZeypc4jqfc6hJUa', '3xVtc7PB4V3AqAfq4Iahli', '3X4Oz9LjhhtgyOhVNlfoYa', '4HsaoezrUA96qMzDK3ZWnq', '7tEoJKbYdIHBfn7tTIyjHW', '0erTM8A9ro5kzcNc962jHd', '7lgvU7WnwcNZ8dbGUz8yhP', '20oenBXlmwIfK0F3fQIjhM', '5H3B1WtZYGmyOYOXgQltKU', '18ohWhzbMCynq5QJ68ifkW']"
2cWBwpqMsDJC1ZUwz813lo,The Eminem Show,"['Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Curtains Up - Skit', 'White America', 'Business', ""Cleanin' Out My Closet"", 'Square Dance', 'The Kiss - Skit', 'Soldier', 'Say Goodbye Hollywood', 'Drips', 'Without Me', 'Paul Rosenberg - Skit', 'Sing For The Moment', 'Superman', ""Hailie's Song"", 'Steve Berman - Skit', 'When The Music Stops', 'Say What You Say', 'Till I Collapse', ""My Dad's Gone Crazy"", 'Curtains Close']","['0ttF21hZCPw2merE3GsHcP', '15qrWkkYCfmtu1uRpGf48L', '0x60P5taxdI5pcGbqbap6S', '7BMO7O7ImjV8HNTH74Tshv', '27mgDrExPa3obPAYXd3yQg', '2J3CYFUn6eAuHz5S9IKape', '5QD28FqaM3jTfsqWwvRZwv', '288e3FhmVuCqPmNEfAH0h6', '7io19rjxOFu3pGuZgBI6Pk', '7lQ8MOhq6IN2w8EYcFNSUk', '0EgkVzDidmq4MP57jZFeik', '3CpoeW0cZSDzIRv5z34F87', '4woTEX1wYOTGDqNXuavlRC', '6Db8IlZ7YY1pfIjJllejyH', '5ZxX55HFfi4aofGTxMp58x', '73qINA7ccO03wxD8nsJalr', '4EQkcrSLF3QdlwNca7sMXY', '4xkOaSrkexMciUUogZKVTS', '3F14hbIqy1JKKLTb1mzdYV', '51LeDAMy6nWqKdjVo7jK4j']"
1kTlYbs28MXw7hwO0NLYif,Encore (Deluxe Version),"['Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Curtains Up', 'Evil Deeds', 'Never Enough', 'Yellow Brick Road', 'Like Toy Soldiers', 'Mosh', 'Puke', 'My 1st Single', 'Paul - Skit', 'Rain Man', 'Big Weenie', 'Em Calls Paul - Skit', 'Just Lose It', 'Ass Like That', 'Spend Some Time', 'Mockingbird', 'Crazy In Love', 'One Shot 2 Shot', 'Final Thought - Skit', 'Encore/Curtains Down', 'We As Americans', 'Love You More', 'Ricky Ticky Toc']","['6NGRgJjvgUF9V4VXbWgS26', '3bp0Zuc7LMxgjqsQ6q3E8y', '5CsDo9j3N4yFZNCN1h9loS', '0pMUgJwp0a7Wxypy8xfmMO', '6CN3e26iQSj1N5lomh0mfO', '07EHYORZMFGlBdI5zIB7lp', '5F94xbz85nE6wfZGHqOMCG', '1dFnMC9NlHVUE4rlT5vr83', '2FPtJP6CQ68hOTHt0OysXC', '2AuU35arXZdYoscOIxHWSc', '4dh34dyav8M5jCN3yidn8Z', '62c1RhroaeTVV7yGKBIBne', '0qcjuYtMWhBjXg0Xwt5SzS', '4gXdMZkBN1neE9nX6yRALa', '1mHRciKUBSGQml3mQFGMsf', '561jH07mF1jHuk7KlaeF0s', '0bCCMwWTaYOcQ4v8EeEYmd', '15ZNcgzsiiSrLQAGzl3le9', '6h3tuNzfvZHyPPCSndsw2u', '2cm5JHPVzXyrWPtIZZi1Gh', '6BdYOvKVbLsNFg674QJbRF', '2PFqkLmTU9k5CNLN6jMMmr', '27eOHLIdWzqzZawiRSEi9s']"
7h2OEj0ifXb3UdgvTmCqfY,Relapse,"['Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Dr. West - Skit', '3 a.m.', 'My Mom', 'Insane', 'Bagpipes From Baghdad', 'Hello', 'Tonya - Skit', 'Same Song & Dance', 'We Made You', 'Medicine Ball', 'Paul - Skit', 'Stay Wide Awake', ""Old Time's Sake"", 'Must Be The Ganja', 'Mr. Mathers - Skit', 'Deja Vu', 'Beautiful', 'Crack A Bottle', 'Steve Berman - Skit', 'Underground']","['2gCU2bAtDSG0lO0GDu7sQG', '5XPtxe7eKdHt3vWJcUawYj', '5XhXt7kcM4rSvo03faDAjY', '5bfTQCLA1asTt8dGiAh564', '7p2IHAUjqctj4AqZ2QKnPF', '6yE9LZDnjotlcr1gACxnmh', '4P2QrYVoz8zd6NHcD5aERc', '2hxm7xa1RxJ2z7brYTsAYd', '4tUTnCBft9qif7mlm51zFK', '2s1nxW4nd7N8bS946VwRaG', '7dmktmaBIKmApz9SCBRkAY', '1cpGp4Ow7HaiNfsnDaHcmU', '22PJPy3Xf2EruWEeqNEOFH', '0g6Wn9gocuOVr72Yaf8UBF', '44W1NE0glj9Yf72y2EtckP', '7utC1F1aaearq1u9qS9kQT', '7DDxxhExUBH53SFJqXDz4i', '360TPORPNBas8DeQueJe67', '4UAhK697YenvIOPd2EY5UZ', '54iuNoey1HTIM0yNg0CMXj']"
47BiFcV59TQi2s9SkBo2pb,Recovery,"['Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Cold Wind Blows', 'Talkin’ 2 Myself', 'On Fire', ""Won't Back Down"", 'W.T.P.', 'Going Through Changes', 'Not Afraid', 'Seduction', 'No Love', 'Space Bound', 'Cinderella Man', '25 To Life', 'So Bad', 'Almost Famous', 'Love The Way You Lie', 'You’re Never Over', 'Untitled']","['3Tj1luJyKPQt7WbrqpJ2Az', '66h8hB4In6t725WtAPL23J', '6HLZaECJKDjNE0jiGBeqxz', '7kNlRLC9PEH8nXMVawssMx', '1ne7JVHEPnoncXzQunQVKW', '0ZqWBTU1EkdVPAMwQgfKiv', '7Ie9W94M7OjPoZVV216Xus', '2V7NoXGv2VDnLeTM7w8SFd', '7bHT9osSq1rwT2yaImzqCi', '0sHW1jXe6Sou3437gJQNGA', '4SE4yewyGpOYfxfx59Yjc5', '0dyWQoMOU9oERL6c9vxtRp', '5Ve4qBYAThGLTOva0hhoTa', '0ANExk8Iu85oqCgk82rG64', '15JINEqzVMv3SvJTAXAKED', '1v54pVfqtSC7KbTu2C2pnM', '44ut2KJnt0HQMnUaMlDv9W']"
5EUgcfO5OWxnniHR3QYFcK,The Marshall Mathers LP2 (Expanded Edition),"['Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Bad Guy', 'Parking Lot - Skit', 'Rhyme Or Reason', 'So Much Better', 'Survival', 'Legacy', 'Asshole', 'Berzerk', 'Rap God', 'Brainless', 'Stronger Than I Was', 'The Monster', 'So Far...', 'Love Game', 'Headlights', 'Evil Twin', 'Baby', 'Desperation', 'Groundhog Day', 'Beautiful Pain', 'Wicked Ways', ""Don't Front"", 'Survival - Instrumental', 'Berzerk - Instrumental', 'The Monster - Instrumental', 'Rap God - Instrumental', 'Headlights - Instrumental']","['4hsYSKz5gFMiO2q0V4L8m8', '7tldUICXp9StZFmayDxv1j', '1nB5rEmO17g1MlFEN8KQSd', '7ATSAXVEBlryu2EKOAo0Nh', '5GEehBTspT5vfv3cGDoaDi', '2DDdr4anGxoayDBoJEpK7j', '2zSWsOolR5LkAoGapAh8mJ', '2UJfBtaGdp3cUPETLhlPKL', '1eKZjOja6i7iKS7N2Bzj8D', '7bduXtI62rKp25DkU0092J', '78bmr5QI4GvyDbGGnaa4WP', '00bLSnliElWSOs1Ybt9dZm', '6npBv8PhiZH8l6g4YPclhh', '6HPH4AuWHXbTX2uiGWjb3v', '646BWucPUyiqL1kgN3jOll', '4o8k31gvFXwsuJT08prT7N', '6Jiugs1FQWhP13yxnke3CK', '2wWoQSkztkPRfOVja8KKse', '6jReB7746zm66rQtNETHuT', '4pQXrA1W9QMBxCEG1KnrNJ', '0uLvdlcwdmRTRVSZ89Vuxr', '1fa7bRXO9pZI8kkLZVZywf', '6igJzslHAWnb4IpJiltPCq', '6hJp6uo0z0Stoxo2wVv6P3', '4LOAj1UJRiC2kbWbHDa2Bg', '1maoZkFKjnUTePupcoJh16', '0So9tFljUVEzxMHA7EPni3']"
0U6ldwLBEMkwgfQRY4V6D2,Revival,"['Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Walk On Water (feat. Beyoncé)', 'Believe', 'Chloraseptic (feat. Phresher)', 'Untouchable', 'River (feat. Ed Sheeran)', 'Remind Me (Intro)', 'Remind Me', 'Revival (Interlude)', 'Like Home (feat. Alicia Keys)', 'Bad Husband (feat. X Ambassadors)', 'Tragic Endings (feat. Skylar Grey)', 'Framed', 'Nowhere Fast (feat. Kehlani)', 'Heat', 'Offended', 'Need Me (feat. Pink)', 'In Your Head', 'Castle', 'Arose']","['7CcoUAtUcYhUfBsmtn0ajO', '4iTyf5pLZMOR8YrEZgSopo', '13aKdwvdGjuZDv2OOKyvs7', '6IvespQWGW4USXwexlVKDm', '1cS0TgbR263ey9jn0MwD2s', '2tKJpsRSTxmGAe6TKcstR4', '5uvwJAheJJEkgu88t3Wqf5', '74dQwVKuCx6aDI2BQ7xW92', '2Ie7pnF3ZKNTde30TQWlWx', '3GOjD8hwXOxbTF3apTqSqX', '3xpTHrC1b6dmiLEeM5jO0z', '4UTpObwAYO67yymOoCeXwS', '4xs1uoAjiWAEecX9yKGSF6', '7ntU619k40YVxcRvFNDTNn', '6ogACNVtzSJHzqLhzUegaf', '6B2ERbVUDfIiUNXCWhjzFG', '5qykEZTHAcplCLrynoLRnN', '0lc70Jh2s1iOMuv9XIEhFy', '3fYptFSlH8Xs7Uoybytyrm']"
3HNnxK7NgLXbDoxRZxNWiR,Kamikaze,"['Eminem', 'Eminem', 'Eminem', 'Paul Rosenberg', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['The Ringer', 'Greatest', 'Lucky You (feat. Joyner Lucas)', 'Paul - Skit', 'Normal', 'Em Calls Paul - Skit', 'Stepping Stone', ""Not Alike (feat. Royce Da 5'9)"", 'Kamikaze', 'Fall', 'Nice Guy (with Jessie Reyez)', 'Good Guy (feat. Jessie Reyez)', 'Venom - Music From The Motion Picture']","['2jt2WxXMCD4zjACthkJQVE', '2XTquzYQAdT1Hk78bOUwsv', '60SdxE8apGAxMiRrpbmLY0', '0Uv5Kp8sEnriJjkX4oLfNI', '0evt4UZbdhnHtcAnxkm6A1', '6B3zy3LOKHndqsviCr2z15', '60Z57Wdrn0pEVpHI7d7GAX', '28FGV3ORH14MYORd7s5dlU', '2gsNpSn7VvvJuSrIDfRoYy', '58QhkbaAkLFnn7JwAnAato', '09FfQO3PqHO4HIJL511Ksi', '4g32MdRoqwGKQd3NXIRhpU', '2SL6oP2YAEQbqsrkOzRGO4']"
4otkd9As6YaxxEkIjXPiZ6,Music To Be Murdered By,"['Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Premonition - Intro', 'Unaccommodating (feat. Young M.A)', 'You Gon’ Learn (feat. Royce Da 5\'9"" & White Gold)', 'Alfred - Interlude', 'Those Kinda Nights (feat. Ed Sheeran)', 'In Too Deep', 'Godzilla (feat. Juice WRLD)', 'Darkness', 'Leaving Heaven (feat. Skylar Grey)', 'Yah Yah (feat. Royce Da 5\'9"", Black Thought, Q-Tip & Denaun)', 'Stepdad - Intro', 'Stepdad', 'Marsh', 'Never Love Again', 'Little Engine', 'Lock It Up (feat. Anderson .Paak)', 'Farewell', 'No Regrets (feat. Don Toliver)', 'I Will (feat. KXNG Crooked, Royce Da 5\'9"" & Joell Ortiz)', 'Alfred - Outro']","['7ccTcabbJlCJiIqtrSSwBk', '0q2vG0UVuy6ajjcpkQHdZM', '0GQ5bFTVFFKpwNPc7KwQnB', '4EmunTy7kNBYQivOa8F6b8', '0VSzREd1OjEWJ9tXoFHRQH', '7Dj2wqPYXfSRFwa6qyOztr', '7FIWs0pqAYbP91WWM0vlTQ', '5SiZJoLXp3WOl3J4C8IK0d', '5CpsIb7SMFHjmAG8RvIWfq', '5mZXWEH2eh8zMZGCxT5aW0', '2d3fdQ6OxmUIsF20eCpcrv', '3QVHSV8YKYq4L8tI5rnFgj', '34d7sGX6WUqq8f04e7CSNF', '40YbWniIEmqy6s58fYXLUh', '4qNWEOMyexn7b8Icyk29t9', '1qwMkkRiD5jqLeUUjfgblh', '74gykWHknHDrg4eMdcmdRq', '1lO9CZo6eDrOy0S7khgryG', '3CJbxqRQ0JNCqboWDNUUeX', '1WAwILvz37MkmZfmGnEXfg']"
3kjHLu1pL7tdY88GFwEkl6,The Death of Slim Shady (Coup De Grâce),"['Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem', 'Eminem']","['Renaissance', 'Habits', 'Trouble', 'Brand New Dance', 'Evil', 'All You Got - skit', 'Lucifer', 'Antichrist', 'Fuel', 'Road Rage', 'Houdini', 'Breaking News - skit', 'Guilty Conscience 2', 'Head Honcho', 'Temporary', 'Bad One', 'Tobey (feat. Big Sean and BabyTron)', 'Guess Who’s Back - skit', 'Somebody Save Me']","['55u5QIlEuzCipJBtZPdJio', '7I3RalBqE7ZE0RSxgGlGlm', '59151GHN7yr5g9B3bqlGdR', '77pfjsq0gSZwO8bYVTVROo', '21LCotDEwR7R8qOnqPVzi9', '7y8n4wbMzsLMzTI6Qan02f', '50No7LiVffAJCWIChZodmU', '0DIcssPpatAMqFXLZCxZMN', '5In8B6Om5OKrhwBMB4tXSi', '0bBnrokPXtfwXQarqCu1Gz', '1CDQzbCz4KSQxHe7LMEgRM', '0TDXeyH0hdiz0SZQo5w1nm', '3LkXOTWDwskwciQoARFDzu', '7GXOXYdU950eRvk5rUAE8F', '6uMGHQvhZq8YyT4kdnG1L3', '15qnOSRK5HMWOgL5HURhrc', '1ymWIr4E5x6xORlDO0bXlP', '0cyN7uQYxTlqwgyh6rm1IH', '4HMUrFl8y6rQCzEbaGEkcj']"
0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","['Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish']","['!!!!!!!', 'bad guy', 'xanny', 'you should see me in a crown', 'all the good girls go to hell', 'wish you were gay', ""when the party's over"", '8', 'my strange addiction', 'bury a friend', 'ilomilo', 'listen before i go', 'i love you', 'goodbye']","['0rQtoQXQfwpDW0c7Fw1NeM', '2Fxmhks0bxGSBdJ92vM42m', '4QIo4oxwzzafcBWkKjDpXY', '3XF5xLJHOQQRbWya6hBp7d', '6IRdLKIyS4p7XNiP8r6rsx', '3Fj47GNK2kUF0uaEDgXLaD', '43zdsphuZLzwA9k4DJhU0I', '6X29iaaazwho3ab7GNue5r', '3Tc57t9l2O8FwQZtQOvPXK', '4SSnFejRGlZikf02HLewEF', '7qEKqBCD2vE5vIBsrUitpD', '0tMSssfxAL2oV8Vri0mFHE', '6CcJMwBtXByIz4zQLzFkKc', '3LgWsmilsrWXiPYQFRD0T7']"
0JGOiO34nwfUdDrD612dOp,Happier Than Ever,"['Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish']","['Getting Older', ""I Didn't Change My Number"", 'Billie Bossa Nova', 'my future', 'Oxytocin', 'GOLDWING', 'Lost Cause', ""Halley's Comet"", 'Not My Responsibility', 'OverHeated', 'Everybody Dies', 'Your Power', 'NDA', 'Therefore I Am', 'Happier Than Ever', 'Male Fantasy']","['4HOryCnbme0zBnF8LWij3f', '7bcy34fBT2ap1L4bfPsl9q', '2KnuaZYoGzDoHiBTNYOTXG', '3YUMWmx8EJq0DurfuIwoGh', '4t2OeILB07eMGTXSUbMPEu', '0FfqyjhB6Kspvit1oOo7ax', '4191RXFPa7Ge9XkA4cWlna', '5XsAal7ZcWg1I5T4NcRjkv', '4T2zre0jqstNJ5Gt0WG9lz', '5uSG6fUPRaehaV820zcpsK', '5jhBwnqzNNrENXnYrAdoCe', '042Sl6Mn83JHyLEqdK7uI0', '38GBNKZUhfBkk3oNlWzRYd', '20R4HfKloPKgXDqU7UKk3x', '4RVwu0g32PAqgUiJoXsdF8', '4ak9GGe6afmi2HbxEjvhIC']"
7aJuG4TFXa2hmE4z1yxc3n,HIT ME HARD AND SOFT,"['Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish', 'Billie Eilish']","['SKINNY', 'LUNCH', 'CHIHIRO', 'BIRDS OF A FEATHER', 'WILDFLOWER', 'THE GREATEST', 'L’AMOUR DE MA VIE', 'THE DINER', 'BITTERSUITE', 'BLUE']","['1CsMKhwEmNnmvHUuO5nryA', '629DixmZGHc7ILtEntuiWE', '7BRD7x5pt8Lqa1eGYC4dzj', '6dOtVTDdiauQNBQEDOtlAB', '3QaPy1KgI7nu9FJEQUgn6h', '6TGd66r0nlPaYm3KIoI7ET', '6fPan2saHdFaIHuTSatORv', '1LLUoftvmTjVNBHZoQyveF', '7DpUoxGSdlDHfqCYj0otzU', '2prqm9sPLj10B4Wg0wE5x9']"
5xSvNPstcxHtR4ap2vvN8A,Yours Truly,"['Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'MIKA', 'Ariana Grande']","['Honeymoon Avenue', 'Baby I', 'Right There', 'Tattooed Heart', ""Lovin' It"", 'Piano', ""Daydreamin'"", 'The Way', 'You’ll Never Know', 'Almost Is Never Enough', 'Popular Song', 'Better Left Unsaid']","['2ofOe2OaXFpZF5ETbsc7Qu', '6EIsMa5lbvljYxqCkjZVDi', '3yiopxxeHuwcpAg4e57Zjt', '5yxghrFKJbU7pcaUFEv1Sg', '7EpKfPAURnG9OCVer0S30N', '1xCqIXCApBgcjwRLostpKl', '7c86ULTZD9eNdAbJDQLRaC', '06EL94D0TA27Ik0Ke5usbj', '4PqIj0WOfPAq4QAvisjgpd', '63bo7NDoWdMFXufhsYOxwG', '3iugMJEdfE58OpI7WGM38w', '5Pnny78GESkBSLnxFmhRYZ']"
6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),"['Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Jessie J', 'Ariana Grande', 'Ariana Grande']","['Intro', 'Problem', 'One Last Time', 'Why Try', 'Break Free', 'Best Mistake', 'Be My Baby', 'Break Your Heart Right Back', 'Love Me Harder', 'Just A Little Bit Of Your Heart', 'Hands On Me', 'My Everything', 'Bang Bang', 'Only 1', ""You Don't Know Me""]","['0qMNPhpRzbghJy6G3SgRag', '7vS3Y0IKjde7Xg85LWIEdP', '7xoUc6faLbCqZO6fQEYprd', '40fHWRL8bKcl5J4t4OKUiW', '12KUFSHFgT0XCoiSlvdQi4', '70yhaHLp9STtzI2Kzba6Tr', '0fonaf88IEDQM309zmU80L', '0HGcQDbRen8luCnwH53sNl', '5J4ZkQpzMUFojo1CtAZYpn', '5lvnGiTAH9BVlJLHc0DXZz', '1rNop31kdDmSj3Ds6xhIeS', '4eumFsTnduH3zRfaASoAPs', '466s1BacUmiRdR3ISvNjyx', '6LQzYkmd8ADbKOOEVDnlG4', '3hgl7EQwTutSm6PESsB7gZ']"
5X7x18kW3mVIvnuNeedM6b,Dangerous Woman,"['Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande', 'Ariana Grande']","['Moonlight', 'Dangerous Woman', 'Be Alright', 'Into You', 'Side To Side', 'Let Me Love You', 'Greedy', 'Leave Me Lonely', 'Everyday', 'Sometimes', ""I Don't Care"", 'Bad Decisions', 'Touch It', 'Knew Better / Forever Boy', 'Thinking Bout You', 'Step On Up', ""Jason's Song (Gave It Away)""]","['1qcJdr8TYuGjFhjRoYNC3e', '1OhstguCoBQ4SXT8ugSmOl', '1MkFj1ThZZxjYMNkczx9mk', '49gRYU6hBWgSH2JVixGkJq', '4HeCFqiB1rBqGqvE10rF1a', '6VpLNElCyXW15cBixlnIu8', '6tcLyhPrmBEPaQ1Yz4MdGy', '4Xg2NUXyF7cgvwSOs6PiSa', '53SfB4huCgiRGmwzJdEo1u', '7IqSduDsieo2epoqA97NxC', '7xagQoIf776ukUlgH4TyyB', '76RIfPBraSmXWC9LryUztF', '7rlKlsYacU3PFLGD7ca1HL', '1ywoy5kdf2LsG2019ClGjm', '28tmK8wkE9y1UHdBKLd0nA', '3K1y89UHuAEZbpiSPbtAae', '0kngSEayfCOjR8w83R7vAT']"
